"Time","RT","start_RT","stop_RT","area","name_pufa","runinfo_original","runinfo","comment","runname","Timestamp","Date","Time_of_day","standard_batch"
"30.01.2020 15_06_026",22.307,22.04667,22.53167,1101006.27506,"22:0","S6 30 microL Supelco and 2 FAME","S6 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_30.01.2020 15_06_026","2020-01-30 15:06:02","2020-01-30"," 15:06:02","4"
"30.01.2020 15_06_026",22.798,22.55333,23,541952.81733,"22:1n-9","S6 30 microL Supelco and 2 FAME","S6 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_30.01.2020 15_06_026","2020-01-30 15:06:02","2020-01-30"," 15:06:02","4"
"30.01.2020 15_06_026",24.137,23.88833,24.355,528117.19406,"22:2n-6","S6 30 microL Supelco and 2 FAME","S6 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_30.01.2020 15_06_026","2020-01-30 15:06:02","2020-01-30"," 15:06:02","4"
"30.01.2020 15_06_026",26.012,25.685,26.29833,587412.70222,"23:0","S6 30 microL Supelco and 2 FAME","S6 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_30.01.2020 15_06_026","2020-01-30 15:06:02","2020-01-30"," 15:06:02","4"
"30.01.2020 15_06_026",27.695,27.39833,28.005,480900.98813,"22:6n-3","S6 30 microL Supelco and 2 FAME","S6 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_30.01.2020 15_06_026","2020-01-30 15:06:02","2020-01-30"," 15:06:02","4"
"30.01.2020 15_06_026",31.083,30.54167,31.425,1176374.1839,"24:0","S6 30 microL Supelco and 2 FAME","S6 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_30.01.2020 15_06_026","2020-01-30 15:06:02","2020-01-30"," 15:06:02","4"
"30.01.2020 15_06_026",31.968,31.53167,32.30667,596704.54364,"24:1n-9","S6 30 microL Supelco and 2 FAME","S6 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_30.01.2020 15_06_026","2020-01-30 15:06:02","2020-01-30"," 15:06:02","4"
"30.01.2020 16_01_467",3.975,3.94,4.09,1785895.85043,"12:0","S7 35 microL Supelco and 2 FAME","S7 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_30.01.2020 16_01_467","2020-01-30 16:01:46","2020-01-30"," 16:01:46","4"
"30.01.2020 16_01_467",4.925,4.89667,4.96833,2048195.9564,"13:0","S7 35 microL Supelco and 2 FAME","S7 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_30.01.2020 16_01_467","2020-01-30 16:01:46","2020-01-30"," 16:01:46","4"
"30.01.2020 16_01_467",5.467,5.44167,5.49167,1037304.37753,"14:0","S7 35 microL Supelco and 2 FAME","S7 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_30.01.2020 16_01_467","2020-01-30 16:01:46","2020-01-30"," 16:01:46","4"
"30.01.2020 16_01_467",6.082,6.045,6.10333,2127403.88749,"14:1n-5","S7 35 microL Supelco and 2 FAME","S7 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_30.01.2020 16_01_467","2020-01-30 16:01:46","2020-01-30"," 16:01:46","4"
"30.01.2020 16_01_467",6.745,6.71,6.775,1003024.8417,"15:0","S7 35 microL Supelco and 2 FAME","S7 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_30.01.2020 16_01_467","2020-01-30 16:01:46","2020-01-30"," 16:01:46","4"
"30.01.2020 16_01_467",7.513,7.46,7.54667,1903549.19002,"15:1n-5","S7 35 microL Supelco and 2 FAME","S7 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_30.01.2020 16_01_467","2020-01-30 16:01:46","2020-01-30"," 16:01:46","4"
"30.01.2020 16_01_467",7.77,7.72333,7.805,950503.14858,"16:0","S7 35 microL Supelco and 2 FAME","S7 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_30.01.2020 16_01_467","2020-01-30 16:01:46","2020-01-30"," 16:01:46","4"
"30.01.2020 16_01_467",8.438,8.38333,8.47833,900783.46453,"16:1n-7","S7 35 microL Supelco and 2 FAME","S7 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_30.01.2020 16_01_467","2020-01-30 16:01:46","2020-01-30"," 16:01:46","4"
"30.01.2020 16_01_467",8.772,8.71333,8.81167,910053.0129,"17:0","S7 35 microL Supelco and 2 FAME","S7 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_30.01.2020 16_01_467","2020-01-30 16:01:46","2020-01-30"," 16:01:46","4"
"30.01.2020 16_01_467",9.623,9.52333,9.66667,2910264.85741,"17:1n-7","S7 35 microL Supelco and 2 FAME","S7 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_30.01.2020 16_01_467","2020-01-30 16:01:46","2020-01-30"," 16:01:46","4"
"30.01.2020 16_01_467",9.873,9.80667,9.92667,930810.83981,"18:0","S7 35 microL Supelco and 2 FAME","S7 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_30.01.2020 16_01_467","2020-01-30 16:01:46","2020-01-30"," 16:01:46","4"
"30.01.2020 16_01_467",11.005,10.91667,11.07,1018925.73292,"18:1n-9t","S7 35 microL Supelco and 2 FAME","S7 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_30.01.2020 16_01_467","2020-01-30 16:01:46","2020-01-30"," 16:01:46","4"
"30.01.2020 16_01_467",11.34,11.25167,11.40833,983593.33438,"18:1n-9c","S7 35 microL Supelco and 2 FAME","S7 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_30.01.2020 16_01_467","2020-01-30 16:01:46","2020-01-30"," 16:01:46","4"
"30.01.2020 16_01_467",12.763,12.60167,12.845,2260823.1442,"18:1n-7","S7 35 microL Supelco and 2 FAME","S7 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_30.01.2020 16_01_467","2020-01-30 16:01:46","2020-01-30"," 16:01:46","4"
"30.01.2020 16_01_467",13.025,12.84667,13.10167,3269232.02749,"18:2n-6t","S7 35 microL Supelco and 2 FAME","S7 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_30.01.2020 16_01_467","2020-01-30 16:01:46","2020-01-30"," 16:01:46","4"
"30.01.2020 16_01_467",13.56,13.425,13.61833,1067760.35426,"18:2n-6c","S7 35 microL Supelco and 2 FAME","S7 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_30.01.2020 16_01_467","2020-01-30 16:01:46","2020-01-30"," 16:01:46","4"
"30.01.2020 16_01_467",13.693,13.62,13.84333,1114855.51528,"18:3n-6","S7 35 microL Supelco and 2 FAME","S7 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_30.01.2020 16_01_467","2020-01-30 16:01:46","2020-01-30"," 16:01:46","4"
"30.01.2020 16_01_467",14.025,13.89667,14.16167,1050087.86378,"18:3n-3","S7 35 microL Supelco and 2 FAME","S7 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_30.01.2020 16_01_467","2020-01-30 16:01:46","2020-01-30"," 16:01:46","4"
"30.01.2020 16_01_467",14.645,14.48167,14.78667,2223063.05783,"20:0","S7 35 microL Supelco and 2 FAME","S7 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_30.01.2020 16_01_467","2020-01-30 16:01:46","2020-01-30"," 16:01:46","4"
"30.01.2020 16_01_467",17.028,16.785,17.14667,2568532.71602,"20:1n-9","S7 35 microL Supelco and 2 FAME","S7 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_30.01.2020 16_01_467","2020-01-30 16:01:46","2020-01-30"," 16:01:46","4"
"30.01.2020 16_01_467",17.333,17.16333,17.47,1245290.17103,"20:2n-6","S7 35 microL Supelco and 2 FAME","S7 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_30.01.2020 16_01_467","2020-01-30 16:01:46","2020-01-30"," 16:01:46","4"
"30.01.2020 16_01_467",18.228,18.04667,18.39833,1253056.59531,"20:3n-6","S7 35 microL Supelco and 2 FAME","S7 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_30.01.2020 16_01_467","2020-01-30 16:01:46","2020-01-30"," 16:01:46","4"
"30.01.2020 16_01_467",18.633,18.46167,18.72,1224669.21101,"20:4n-6","S7 35 microL Supelco and 2 FAME","S7 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_30.01.2020 16_01_467","2020-01-30 16:01:46","2020-01-30"," 16:01:46","4"
"30.01.2020 16_01_467",18.815,18.72167,18.955,1163015.99892,"21:0","S7 35 microL Supelco and 2 FAME","S7 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_30.01.2020 16_01_467","2020-01-30 16:01:46","2020-01-30"," 16:01:46","4"
"30.01.2020 16_01_467",19.427,19.21833,19.605,2572620.43102,"20:3n-3","S7 35 microL Supelco and 2 FAME","S7 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_30.01.2020 16_01_467","2020-01-30 16:01:46","2020-01-30"," 16:01:46","4"
"30.01.2020 16_01_467",20.025,19.84833,20.17167,1222312.70375,"20:5n-3","S7 35 microL Supelco and 2 FAME","S7 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_30.01.2020 16_01_467","2020-01-30 16:01:46","2020-01-30"," 16:01:46","4"
"30.01.2020 16_01_467",22.417,22.08333,22.59,2723928.20237,"22:0","S7 35 microL Supelco and 2 FAME","S7 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_30.01.2020 16_01_467","2020-01-30 16:01:46","2020-01-30"," 16:01:46","4"
"30.01.2020 16_01_467",22.878,22.635,23.05833,1340394.40263,"22:1n-9","S7 35 microL Supelco and 2 FAME","S7 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_30.01.2020 16_01_467","2020-01-30 16:01:46","2020-01-30"," 16:01:46","4"
"30.01.2020 16_01_467",24.21,23.95333,24.425,1314692.84413,"22:2n-6","S7 35 microL Supelco and 2 FAME","S7 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_30.01.2020 16_01_467","2020-01-30 16:01:46","2020-01-30"," 16:01:46","4"
"30.01.2020 16_01_467",26.113,25.79,26.35833,1405618.81993,"23:0","S7 35 microL Supelco and 2 FAME","S7 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_30.01.2020 16_01_467","2020-01-30 16:01:46","2020-01-30"," 16:01:46","4"
"30.01.2020 16_01_467",27.762,27.47833,28.00833,1217558.36399,"22:6n-3","S7 35 microL Supelco and 2 FAME","S7 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_30.01.2020 16_01_467","2020-01-30 16:01:46","2020-01-30"," 16:01:46","4"
"30.01.2020 16_01_467",31.247,30.69167,31.51667,2752763.52142,"24:0","S7 35 microL Supelco and 2 FAME","S7 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_30.01.2020 16_01_467","2020-01-30 16:01:46","2020-01-30"," 16:01:46","4"
"30.01.2020 16_01_467",32.093,31.71667,32.39667,1365440.79589,"24:1n-9","S7 35 microL Supelco and 2 FAME","S7 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_30.01.2020 16_01_467","2020-01-30 16:01:46","2020-01-30"," 16:01:46","4"
"30.01.2020 16_57_258",3.975,3.93167,4.05333,1870835.55398,"12:0","S8 40 microL Supelco and 2 FAME","S8 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_30.01.2020 16_57_258","2020-01-30 16:57:25","2020-01-30"," 16:57:25","4"
"30.01.2020 16_57_258",4.923,4.89667,4.95667,2218400.25771,"13:0","S8 40 microL Supelco and 2 FAME","S8 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_30.01.2020 16_57_258","2020-01-30 16:57:25","2020-01-30"," 16:57:25","4"
"30.01.2020 16_57_258",5.467,5.44333,5.48833,1096307.09767,"14:0","S8 40 microL Supelco and 2 FAME","S8 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_30.01.2020 16_57_258","2020-01-30 16:57:25","2020-01-30"," 16:57:25","4"
"30.01.2020 16_57_258",6.082,6.04667,6.10167,2297395.54094,"14:1n-5","S8 40 microL Supelco and 2 FAME","S8 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_30.01.2020 16_57_258","2020-01-30 16:57:25","2020-01-30"," 16:57:25","4"
"30.01.2020 16_57_258",6.745,6.715,6.77,1060173.01166,"15:0","S8 40 microL Supelco and 2 FAME","S8 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_30.01.2020 16_57_258","2020-01-30 16:57:25","2020-01-30"," 16:57:25","4"
"30.01.2020 16_57_258",7.515,7.46667,7.54167,2036218.53433,"15:1n-5","S8 40 microL Supelco and 2 FAME","S8 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_30.01.2020 16_57_258","2020-01-30 16:57:25","2020-01-30"," 16:57:25","4"
"30.01.2020 16_57_258",7.77,7.73167,7.79833,988904.72954,"16:0","S8 40 microL Supelco and 2 FAME","S8 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_30.01.2020 16_57_258","2020-01-30 16:57:25","2020-01-30"," 16:57:25","4"
"30.01.2020 16_57_258",8.44,8.39167,8.47167,935409.92894,"16:1n-7","S8 40 microL Supelco and 2 FAME","S8 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_30.01.2020 16_57_258","2020-01-30 16:57:25","2020-01-30"," 16:57:25","4"
"30.01.2020 16_57_258",8.77,8.72167,8.805,938343.16814,"17:0","S8 40 microL Supelco and 2 FAME","S8 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_30.01.2020 16_57_258","2020-01-30 16:57:25","2020-01-30"," 16:57:25","4"
"30.01.2020 16_57_258",9.623,9.53167,9.66167,3111295.76257,"17:1n-7","S8 40 microL Supelco and 2 FAME","S8 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_30.01.2020 16_57_258","2020-01-30 16:57:25","2020-01-30"," 16:57:25","4"
"30.01.2020 16_57_258",9.875,9.81833,9.91667,945156.61056,"18:0","S8 40 microL Supelco and 2 FAME","S8 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_30.01.2020 16_57_258","2020-01-30 16:57:25","2020-01-30"," 16:57:25","4"
"30.01.2020 16_57_258",11.008,10.93167,11.05833,1018824.11418,"18:1n-9t","S8 40 microL Supelco and 2 FAME","S8 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_30.01.2020 16_57_258","2020-01-30 16:57:25","2020-01-30"," 16:57:25","4"
"30.01.2020 16_57_258",11.343,11.27,11.395,1002418.37741,"18:1n-9c","S8 40 microL Supelco and 2 FAME","S8 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_30.01.2020 16_57_258","2020-01-30 16:57:25","2020-01-30"," 16:57:25","4"
"30.01.2020 16_57_258",12.767,12.62667,12.87,2353217.7244,"18:1n-7","S8 40 microL Supelco and 2 FAME","S8 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_30.01.2020 16_57_258","2020-01-30 16:57:25","2020-01-30"," 16:57:25","4"
"30.01.2020 16_57_258",13.035,12.87167,13.10667,3498230.05469,"18:2n-6t","S8 40 microL Supelco and 2 FAME","S8 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_30.01.2020 16_57_258","2020-01-30 16:57:25","2020-01-30"," 16:57:25","4"
"30.01.2020 16_57_258",13.558,13.46333,13.62,1079196.55502,"18:2n-6c","S8 40 microL Supelco and 2 FAME","S8 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_30.01.2020 16_57_258","2020-01-30 16:57:25","2020-01-30"," 16:57:25","4"
"30.01.2020 16_57_258",13.695,13.62,13.75667,1132172.55464,"18:3n-6","S8 40 microL Supelco and 2 FAME","S8 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_30.01.2020 16_57_258","2020-01-30 16:57:25","2020-01-30"," 16:57:25","4"
"30.01.2020 16_57_258",14.028,13.93667,14.09167,1051359.32387,"18:3n-3","S8 40 microL Supelco and 2 FAME","S8 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_30.01.2020 16_57_258","2020-01-30 16:57:25","2020-01-30"," 16:57:25","4"
"30.01.2020 16_57_258",14.65,14.51833,14.71667,2376783.43546,"20:0","S8 40 microL Supelco and 2 FAME","S8 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_30.01.2020 16_57_258","2020-01-30 16:57:25","2020-01-30"," 16:57:25","4"
"30.01.2020 16_57_258",17.032,16.825,17.11167,2767898.25772,"20:1n-9","S8 40 microL Supelco and 2 FAME","S8 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_30.01.2020 16_57_258","2020-01-30 16:57:25","2020-01-30"," 16:57:25","4"
"30.01.2020 16_57_258",17.335,17.195,17.42833,1321634.86874,"20:2n-6","S8 40 microL Supelco and 2 FAME","S8 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_30.01.2020 16_57_258","2020-01-30 16:57:25","2020-01-30"," 16:57:25","4"
"30.01.2020 16_57_258",18.228,18.07167,18.33833,1351563.23226,"20:3n-6","S8 40 microL Supelco and 2 FAME","S8 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_30.01.2020 16_57_258","2020-01-30 16:57:25","2020-01-30"," 16:57:25","4"
"30.01.2020 16_57_258",18.64,18.47833,18.72,1350270.40011,"20:4n-6","S8 40 microL Supelco and 2 FAME","S8 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_30.01.2020 16_57_258","2020-01-30 16:57:25","2020-01-30"," 16:57:25","4"
"30.01.2020 16_57_258",18.822,18.72167,19,1297276.34302,"21:0","S8 40 microL Supelco and 2 FAME","S8 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_30.01.2020 16_57_258","2020-01-30 16:57:25","2020-01-30"," 16:57:25","4"
"30.01.2020 16_57_258",19.432,19.22167,19.60333,2885062.64714,"20:3n-3","S8 40 microL Supelco and 2 FAME","S8 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_30.01.2020 16_57_258","2020-01-30 16:57:25","2020-01-30"," 16:57:25","4"
"30.01.2020 16_57_258",20.018,19.84167,20.19,1353039.26553,"20:5n-3","S8 40 microL Supelco and 2 FAME","S8 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_30.01.2020 16_57_258","2020-01-30 16:57:25","2020-01-30"," 16:57:25","4"
"30.01.2020 16_57_258",22.425,22.08833,22.59167,3053456.5784,"22:0","S8 40 microL Supelco and 2 FAME","S8 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_30.01.2020 16_57_258","2020-01-30 16:57:25","2020-01-30"," 16:57:25","4"
"30.01.2020 16_57_258",22.888,22.63,23.07,1499174.56845,"22:1n-9","S8 40 microL Supelco and 2 FAME","S8 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_30.01.2020 16_57_258","2020-01-30 16:57:25","2020-01-30"," 16:57:25","4"
"30.01.2020 16_57_258",24.218,23.94333,24.42167,1473455.62788,"22:2n-6","S8 40 microL Supelco and 2 FAME","S8 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_30.01.2020 16_57_258","2020-01-30 16:57:25","2020-01-30"," 16:57:25","4"
"30.01.2020 16_57_258",26.137,25.795,26.34167,1547598.93072,"23:0","S8 40 microL Supelco and 2 FAME","S8 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_30.01.2020 16_57_258","2020-01-30 16:57:25","2020-01-30"," 16:57:25","4"
"30.01.2020 16_57_258",27.778,27.475,28.015,1365280.54068,"22:6n-3","S8 40 microL Supelco and 2 FAME","S8 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_30.01.2020 16_57_258","2020-01-30 16:57:25","2020-01-30"," 16:57:25","4"
"30.01.2020 16_57_258",31.255,30.585,31.515,3085929.89324,"24:0","S8 40 microL Supelco and 2 FAME","S8 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_30.01.2020 16_57_258","2020-01-30 16:57:25","2020-01-30"," 16:57:25","4"
"30.01.2020 16_57_258",32.118,31.705,32.43167,1541638.84711,"24:1n-9","S8 40 microL Supelco and 2 FAME","S8 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_30.01.2020 16_57_258","2020-01-30 16:57:25","2020-01-30"," 16:57:25","4"
"30.01.2020 17_53_009",3.972,3.93667,4.07167,3583898.55802,"12:0","S9 45 microL Supelco and 2 FAME","S9 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_30.01.2020 17_53_009","2020-01-30 17:53:00","2020-01-30"," 17:53:00","4"
"30.01.2020 17_53_009",4.923,4.89,4.945,4045722.37336,"13:0","S9 45 microL Supelco and 2 FAME","S9 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_30.01.2020 17_53_009","2020-01-30 17:53:00","2020-01-30"," 17:53:00","4"
"30.01.2020 17_53_009",5.463,5.435,5.485,2000566.67213,"14:0","S9 45 microL Supelco and 2 FAME","S9 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_30.01.2020 17_53_009","2020-01-30 17:53:00","2020-01-30"," 17:53:00","4"
"30.01.2020 17_53_009",6.082,6.03833,6.1,3971001.95278,"14:1n-5","S9 45 microL Supelco and 2 FAME","S9 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_30.01.2020 17_53_009","2020-01-30 17:53:00","2020-01-30"," 17:53:00","4"
"30.01.2020 17_53_009",6.742,6.70333,6.76333,1839084.90431,"15:0","S9 45 microL Supelco and 2 FAME","S9 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_30.01.2020 17_53_009","2020-01-30 17:53:00","2020-01-30"," 17:53:00","4"
"30.01.2020 17_53_009",7.517,7.45333,7.54,3667470.17258,"15:1n-5","S9 45 microL Supelco and 2 FAME","S9 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_30.01.2020 17_53_009","2020-01-30 17:53:00","2020-01-30"," 17:53:00","4"
"30.01.2020 17_53_009",7.765,7.71833,7.79667,1805052.18373,"16:0","S9 45 microL Supelco and 2 FAME","S9 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_30.01.2020 17_53_009","2020-01-30 17:53:00","2020-01-30"," 17:53:00","4"
"30.01.2020 17_53_009",8.437,8.375,8.46833,1863118.23426,"16:1n-7","S9 45 microL Supelco and 2 FAME","S9 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_30.01.2020 17_53_009","2020-01-30 17:53:00","2020-01-30"," 17:53:00","4"
"30.01.2020 17_53_009",8.765,8.705,8.8,1861400.32134,"17:0","S9 45 microL Supelco and 2 FAME","S9 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_30.01.2020 17_53_009","2020-01-30 17:53:00","2020-01-30"," 17:53:00","4"
"30.01.2020 17_53_009",9.64,9.51333,9.67167,6312400.71805,NA,"S9 45 microL Supelco and 2 FAME","S9 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_30.01.2020 17_53_009","2020-01-30 17:53:00","2020-01-30"," 17:53:00","4"
"30.01.2020 17_53_009",9.878,9.805,9.92,1976567.86989,"18:0","S9 45 microL Supelco and 2 FAME","S9 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_30.01.2020 17_53_009","2020-01-30 17:53:00","2020-01-30"," 17:53:00","4"
"30.01.2020 17_53_009",11.012,10.90833,11.06167,2148281.26763,"18:1n-9t","S9 45 microL Supelco and 2 FAME","S9 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_30.01.2020 17_53_009","2020-01-30 17:53:00","2020-01-30"," 17:53:00","4"
"30.01.2020 17_53_009",11.347,11.24833,11.395,2129229.04798,"18:1n-9c","S9 45 microL Supelco and 2 FAME","S9 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_30.01.2020 17_53_009","2020-01-30 17:53:00","2020-01-30"," 17:53:00","4"
"30.01.2020 17_53_009",12.812,12.6,12.875,4773062.30118,NA,"S9 45 microL Supelco and 2 FAME","S9 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_30.01.2020 17_53_009","2020-01-30 17:53:00","2020-01-30"," 17:53:00","4"
"30.01.2020 17_53_009",13.067,12.87667,13.13,7091146.60781,NA,"S9 45 microL Supelco and 2 FAME","S9 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_30.01.2020 17_53_009","2020-01-30 17:53:00","2020-01-30"," 17:53:00","4"
"30.01.2020 17_53_009",13.587,13.445,13.64167,2361426.87621,"18:2n-6c","S9 45 microL Supelco and 2 FAME","S9 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_30.01.2020 17_53_009","2020-01-30 17:53:00","2020-01-30"," 17:53:00","4"
"30.01.2020 17_53_009",13.713,13.64167,13.77833,2214904.5685,"18:3n-6","S9 45 microL Supelco and 2 FAME","S9 Supelco and 2 FAME","Supelco and 2 FAME          ","PUFA-KF_30.01.2020 17_53_009","2020-01-30 17:53:00","2020-01-30"," 17:53:00","4"
